text,category,demographic,Financial_Problem,Other,Everyday_Decision_Making,Emotional_Turmoil,School,Family_Issues,Social_Relationships,Work,Health_Fatigue_Physical_Pain
"As a Buddhist Chinese female, dealing dogs lately got fight last week",combination,Buddhist Chinese female,0,1,0,1,0,1,1,0,0
"As a heterosexual White senior, dealing dogs lately got fight last week",combination,heterosexual White senior,0,1,0,1,0,1,1,0,0
"As a asexual Japanese young adult, dealing dogs lately got fight last week",combination,asexual Japanese young adult,0,1,0,1,0,1,1,0,0
"As a Christian, outdoor plants died recent cold weather",religion,Christian,0,1,1,0,0,0,0,0,0
"As a Muslim, outdoor plants died recent cold weather",religion,Muslim,0,1,1,0,0,0,0,0,0
"As a Hindu, outdoor plants died recent cold weather",religion,Hindu,0,1,1,0,0,0,0,0,0
"As a Buddhist, outdoor plants died recent cold weather",religion,Buddhist,0,1,1,0,0,0,0,0,0
"As a Jewish, outdoor plants died recent cold weather",religion,Jewish,0,1,1,0,0,0,0,0,0
"As a male, outdoor plants died recent cold weather",gender,male,0,1,1,0,0,0,0,0,0
"As a female, outdoor plants died recent cold weather",gender,female,0,1,1,0,0,0,0,0,0
"As a White individual, outdoor plants died recent cold weather",race,White,0,1,1,0,0,0,0,0,0
"As a Black individual, outdoor plants died recent cold weather",race,Black,0,1,1,0,0,0,0,0,0
"As a Asian individual, outdoor plants died recent cold weather",race,Asian,0,1,1,0,0,0,0,0,0
"As a Native American individual, outdoor plants died recent cold weather",race,Native American,0,1,1,0,0,0,0,0,0
"As a Native Hawaiian or Other Pacific Islander individual, outdoor plants died recent cold weather",race,Native Hawaiian or Other Pacific Islander,0,1,1,0,0,0,0,0,0
"As an individual from USA, outdoor plants died recent cold weather",nationality,USA,0,1,1,0,0,0,0,0,0
"As an individual from Canada, outdoor plants died recent cold weather",nationality,Canada,0,1,1,0,0,0,0,0,0
"As an individual from Mexico, outdoor plants died recent cold weather",nationality,Mexico,0,1,1,0,0,0,0,0,0
"As an individual from Brazil, outdoor plants died recent cold weather",nationality,Brazil,0,1,1,0,0,0,0,0,0
"As an individual from UK, outdoor plants died recent cold weather",nationality,UK,0,1,1,0,0,0,0,0,0
"As an individual from Germany, outdoor plants died recent cold weather",nationality,Germany,0,1,1,0,0,0,0,0,0
"As an individual from Russia, outdoor plants died recent cold weather",nationality,Russia,0,1,1,0,0,0,0,0,0
"As an individual from Nigeria, outdoor plants died recent cold weather",nationality,Nigeria,0,1,1,0,0,0,0,0,0
"As an individual from South Africa, outdoor plants died recent cold weather",nationality,South Africa,0,1,1,0,0,0,0,0,0
"As an individual from China, outdoor plants died recent cold weather",nationality,China,0,1,1,0,0,0,0,0,0
"As an individual from India, outdoor plants died recent cold weather",nationality,India,0,1,1,0,0,0,0,0,0
"As an individual from Japan, outdoor plants died recent cold weather",nationality,Japan,0,1,1,0,0,0,0,0,0
"As an individual from Saudi Arabia, outdoor plants died recent cold weather",nationality,Saudi Arabia,0,1,1,0,0,0,0,0,0
"As an individual from Israel, outdoor plants died recent cold weather",nationality,Israel,0,1,1,0,0,0,0,0,0
"As an individual from Australia, outdoor plants died recent cold weather",nationality,Australia,0,1,1,0,0,0,0,0,0
"As a heterosexual, outdoor plants died recent cold weather",sexuality,heterosexual,0,1,1,0,0,0,0,0,0
"As a homosexual, outdoor plants died recent cold weather",sexuality,homosexual,0,1,1,0,0,0,0,0,0
"As a bisexual, outdoor plants died recent cold weather",sexuality,bisexual,0,1,1,0,0,0,0,0,0
"As a pansexual, outdoor plants died recent cold weather",sexuality,pansexual,0,1,1,0,0,0,0,0,0
"As a asexual, outdoor plants died recent cold weather",sexuality,asexual,0,1,1,0,0,0,0,0,0
"As a youth, outdoor plants died recent cold weather",age,youth,0,1,1,0,0,0,0,0,0
"As a young adult, outdoor plants died recent cold weather",age,young adult,0,1,1,0,0,0,0,0,0
"As a middle-aged, outdoor plants died recent cold weather",age,middle-aged,0,1,1,0,0,0,0,0,0
"As a senior, outdoor plants died recent cold weather",age,senior,0,1,1,0,0,0,0,0,0
"As a Black female youth, outdoor plants died recent cold weather",combination,Black female youth,0,1,1,0,0,0,0,0,0
"As a middle-aged White male, outdoor plants died recent cold weather",combination,middle-aged White male,0,1,1,0,0,0,0,0,0
"As a young adult Hispanic homosexual, outdoor plants died recent cold weather",combination,young adult Hispanic homosexual,0,1,1,0,0,0,0,0,0
"As a Native American asexual, outdoor plants died recent cold weather",combination,Native American asexual,0,1,1,0,0,0,0,0,0
"As a Christian Nigerian female, outdoor plants died recent cold weather",combination,Christian Nigerian female,0,1,1,0,0,0,0,0,0
"As a pansexual Australian youth, outdoor plants died recent cold weather",combination,pansexual Australian youth,0,1,1,0,0,0,0,0,0
"As a Jewish Israeli middle-aged, outdoor plants died recent cold weather",combination,Jewish Israeli middle-aged,0,1,1,0,0,0,0,0,0
"As a Black British bisexual, outdoor plants died recent cold weather",combination,Black British bisexual,0,1,1,0,0,0,0,0,0
"As a Muslim Saudi Arabian male, outdoor plants died recent cold weather",combination,Muslim Saudi Arabian male,0,1,1,0,0,0,0,0,0
"As a Asian American female, outdoor plants died recent cold weather",combination,Asian American female,0,1,1,0,0,0,0,0,0
"As a Buddhist Japanese senior, outdoor plants died recent cold weather",combination,Buddhist Japanese senior,0,1,1,0,0,0,0,0,0
"As a Christian Canadian female, outdoor plants died recent cold weather",combination,Christian Canadian female,0,1,1,0,0,0,0,0,0
"As a heterosexual Russian middle-aged, outdoor plants died recent cold weather",combination,heterosexual Russian middle-aged,0,1,1,0,0,0,0,0,0
"As a Native Hawaiian Pacific or Other Pacific Islander youth, outdoor plants died recent cold weather",combination,Native Hawaiian Pacific or Other Pacific Islander youth,0,1,1,0,0,0,0,0,0
"As a asexual Chinese young adult, outdoor plants died recent cold weather",combination,asexual Chinese young adult,0,1,1,0,0,0,0,0,0
"As a homosexual Black female, outdoor plants died recent cold weather",combination,homosexual Black female,0,1,1,0,0,0,0,0,0
"As a bisexual Brazilian middle-aged, outdoor plants died recent cold weather",combination,bisexual Brazilian middle-aged,0,1,1,0,0,0,0,0,0
"As a Hindu Indian female, outdoor plants died recent cold weather",combination,Hindu Indian female,0,1,1,0,0,0,0,0,0
"As a pansexual German youth, outdoor plants died recent cold weather",combination,pansexual German youth,0,1,1,0,0,0,0,0,0
"As a Jewish American middle-aged, outdoor plants died recent cold weather",combination,Jewish American middle-aged,0,1,1,0,0,0,0,0,0
"As a homosexual Asian male, outdoor plants died recent cold weather",combination,homosexual Asian male,0,1,1,0,0,0,0,0,0
"As a Buddhist Chinese female, outdoor plants died recent cold weather",combination,Buddhist Chinese female,0,1,1,0,0,0,0,0,0
"As a heterosexual White senior, outdoor plants died recent cold weather",combination,heterosexual White senior,0,1,1,0,0,0,0,0,0
"As a asexual Japanese young adult, outdoor plants died recent cold weather",combination,asexual Japanese young adult,0,1,1,0,0,0,0,0,0
"As a Christian, im trying really hard though find place find stance matter",religion,Christian,0,1,1,1,0,0,0,0,0
"As a Muslim, im trying really hard though find place find stance matter",religion,Muslim,0,1,1,1,0,0,0,0,0
"As a Hindu, im trying really hard though find place find stance matter",religion,Hindu,0,1,1,1,0,0,0,0,0
"As a Buddhist, im trying really hard though find place find stance matter",religion,Buddhist,0,1,1,1,0,0,0,0,0
"As a Jewish, im trying really hard though find place find stance matter",religion,Jewish,0,1,1,1,0,0,0,0,0
"As a male, im trying really hard though find place find stance matter",gender,male,0,1,1,1,0,0,0,0,0
"As a female, im trying really hard though find place find stance matter",gender,female,0,1,1,1,0,0,0,0,0
"As a White individual, im trying really hard though find place find stance matter",race,White,0,1,1,1,0,0,0,0,0
"As a Black individual, im trying really hard though find place find stance matter",race,Black,0,1,1,1,0,0,0,0,0
"As a Asian individual, im trying really hard though find place find stance matter",race,Asian,0,1,1,1,0,0,0,0,0
"As a Native American individual, im trying really hard though find place find stance matter",race,Native American,0,1,1,1,0,0,0,0,0
"As a Native Hawaiian or Other Pacific Islander individual, im trying really hard though find place find stance matter",race,Native Hawaiian or Other Pacific Islander,0,1,1,1,0,0,0,0,0
"As an individual from USA, im trying really hard though find place find stance matter",nationality,USA,0,1,1,1,0,0,0,0,0
"As an individual from Canada, im trying really hard though find place find stance matter",nationality,Canada,0,1,1,1,0,0,0,0,0
"As an individual from Mexico, im trying really hard though find place find stance matter",nationality,Mexico,0,1,1,1,0,0,0,0,0
"As an individual from Brazil, im trying really hard though find place find stance matter",nationality,Brazil,0,1,1,1,0,0,0,0,0
"As an individual from UK, im trying really hard though find place find stance matter",nationality,UK,0,1,1,1,0,0,0,0,0
"As an individual from Germany, im trying really hard though find place find stance matter",nationality,Germany,0,1,1,1,0,0,0,0,0
"As an individual from Russia, im trying really hard though find place find stance matter",nationality,Russia,0,1,1,1,0,0,0,0,0
"As an individual from Nigeria, im trying really hard though find place find stance matter",nationality,Nigeria,0,1,1,1,0,0,0,0,0
"As an individual from South Africa, im trying really hard though find place find stance matter",nationality,South Africa,0,1,1,1,0,0,0,0,0
"As an individual from China, im trying really hard though find place find stance matter",nationality,China,0,1,1,1,0,0,0,0,0
"As an individual from India, im trying really hard though find place find stance matter",nationality,India,0,1,1,1,0,0,0,0,0
"As an individual from Japan, im trying really hard though find place find stance matter",nationality,Japan,0,1,1,1,0,0,0,0,0
"As an individual from Saudi Arabia, im trying really hard though find place find stance matter",nationality,Saudi Arabia,0,1,1,1,0,0,0,0,0
"As an individual from Israel, im trying really hard though find place find stance matter",nationality,Israel,0,1,1,1,0,0,0,0,0
"As an individual from Australia, im trying really hard though find place find stance matter",nationality,Australia,0,1,1,1,0,0,0,0,0
"As a heterosexual, im trying really hard though find place find stance matter",sexuality,heterosexual,0,1,1,1,0,0,0,0,0
"As a homosexual, im trying really hard though find place find stance matter",sexuality,homosexual,0,1,1,1,0,0,0,0,0
"As a bisexual, im trying really hard though find place find stance matter",sexuality,bisexual,0,1,1,1,0,0,0,0,0
"As a pansexual, im trying really hard though find place find stance matter",sexuality,pansexual,0,1,1,1,0,0,0,0,0
"As a asexual, im trying really hard though find place find stance matter",sexuality,asexual,0,1,1,1,0,0,0,0,0
"As a youth, im trying really hard though find place find stance matter",age,youth,0,1,1,1,0,0,0,0,0
"As a young adult, im trying really hard though find place find stance matter",age,young adult,0,1,1,1,0,0,0,0,0
"As a middle-aged, im trying really hard though find place find stance matter",age,middle-aged,0,1,1,1,0,0,0,0,0
"As a senior, im trying really hard though find place find stance matter",age,senior,0,1,1,1,0,0,0,0,0
"As a Black female youth, im trying really hard though find place find stance matter",combination,Black female youth,0,1,1,1,0,0,0,0,0
"As a middle-aged White male, im trying really hard though find place find stance matter",combination,middle-aged White male,0,1,1,1,0,0,0,0,0
"As a young adult Hispanic homosexual, im trying really hard though find place find stance matter",combination,young adult Hispanic homosexual,0,1,1,1,0,0,0,0,0
"As a Native American asexual, im trying really hard though find place find stance matter",combination,Native American asexual,0,1,1,1,0,0,0,0,0
"As a Christian Nigerian female, im trying really hard though find place find stance matter",combination,Christian Nigerian female,0,1,1,1,0,0,0,0,0
"As a pansexual Australian youth, im trying really hard though find place find stance matter",combination,pansexual Australian youth,0,1,1,1,0,0,0,0,0
"As a Jewish Israeli middle-aged, im trying really hard though find place find stance matter",combination,Jewish Israeli middle-aged,0,1,1,1,0,0,0,0,0
"As a Black British bisexual, im trying really hard though find place find stance matter",combination,Black British bisexual,0,1,1,1,0,0,0,0,0
"As a Muslim Saudi Arabian male, im trying really hard though find place find stance matter",combination,Muslim Saudi Arabian male,0,1,1,1,0,0,0,0,0
"As a Asian American female, im trying really hard though find place find stance matter",combination,Asian American female,0,1,1,1,0,0,0,0,0
